,example,changed,quality of life,capacity and resources,political,security and defense,policy prescription and evaluation,fairness and equality,none,health and safety,"legality, constitutionality and jurisprudence",morality,economic,public opinion,cultural identity,external regulation and reputation,crime and punishment,uuid
284,./data/images/c53475e8-04b4-4586-ae4f-ffbe956942c1.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,c53475e8-04b4-4586-ae4f-ffbe956942c1
285,./data/images/b41e1121-7cfe-4c75-bd7e-9aac529fda50.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,b41e1121-7cfe-4c75-bd7e-9aac529fda50
286,./data/images/d4b200b8-8bc8-4f4a-b453-43cf7eb0232d.jpg,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,d4b200b8-8bc8-4f4a-b453-43cf7eb0232d
287,./data/images/32c25976-6c8f-401a-960e-3fab97df6ee6.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,32c25976-6c8f-401a-960e-3fab97df6ee6
288,./data/images/b297618d-a412-434e-91c0-eb7710f7abba.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,b297618d-a412-434e-91c0-eb7710f7abba
289,./data/images/d51f5f14-174a-4718-8a73-f62281ede53c.jpg,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,d51f5f14-174a-4718-8a73-f62281ede53c
290,./data/images/aa923877-8ddc-44f8-9b8b-e1756a72add3.jpg,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,aa923877-8ddc-44f8-9b8b-e1756a72add3
291,./data/images/5bad7b8a-3acf-4b96-9e8f-323bd368c841.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5bad7b8a-3acf-4b96-9e8f-323bd368c841
292,./data/images/8aaf9309-b194-4e07-9a4b-be4516807674.jpg,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8aaf9309-b194-4e07-9a4b-be4516807674
293,./data/images/43788daf-6f2e-4072-98db-eee7918dbff4.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,43788daf-6f2e-4072-98db-eee7918dbff4
294,./data/images/0dacec4a-efec-4544-8efc-b89d8e21fc36.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0dacec4a-efec-4544-8efc-b89d8e21fc36
295,./data/images/38439694-982b-4dfc-b861-692fce14c269.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,38439694-982b-4dfc-b861-692fce14c269
296,./data/images/5273e062-ff0e-4b32-a1f5-ee732df0b18b.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5273e062-ff0e-4b32-a1f5-ee732df0b18b
297,./data/images/c62b739a-5808-408a-92b3-dd8af0fdd5a2.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,c62b739a-5808-408a-92b3-dd8af0fdd5a2
298,./data/images/ec41e4d8-9a00-4c8a-bd35-14dbafe09fad.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,ec41e4d8-9a00-4c8a-bd35-14dbafe09fad
299,./data/images/23d37a3b-5230-47d9-a908-64b1db8bad62.jpg,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23d37a3b-5230-47d9-a908-64b1db8bad62
