,example,changed,quality of life,capacity and resources,political,security and defense,policy prescription and evaluation,fairness and equality,none,health and safety,"legality, constitutionality and jurisprudence",morality,economic,public opinion,cultural identity,external regulation and reputation,crime and punishment,uuid
283,./data/images/35c2f38b-1624-4eb4-8f4f-9dab21570cb1.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,35c2f38b-1624-4eb4-8f4f-9dab21570cb1
284,./data/images/a57ec15f-b030-47e0-943e-267310724960.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,a57ec15f-b030-47e0-943e-267310724960
285,./data/images/77be14f1-8e8a-40a8-a19d-ad4bfe17dcf9.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,77be14f1-8e8a-40a8-a19d-ad4bfe17dcf9
286,./data/images/db1e0587-d700-44bf-96cb-95bdf65cc3bb.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,db1e0587-d700-44bf-96cb-95bdf65cc3bb
287,./data/images/07f21bb9-00b5-4dd1-92bc-4e27ca74e4b3.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,07f21bb9-00b5-4dd1-92bc-4e27ca74e4b3
288,./data/images/43b877c8-0bd8-4528-9344-253fcbdf9f51.jpg,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,43b877c8-0bd8-4528-9344-253fcbdf9f51
289,./data/images/1fd26d7d-11dd-4b2b-8f4d-f293eb02a29a.jpg,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1fd26d7d-11dd-4b2b-8f4d-f293eb02a29a
290,./data/images/182e50c3-8a27-47fa-b2c4-7c65e73a825c.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,182e50c3-8a27-47fa-b2c4-7c65e73a825c
291,./data/images/709fa366-269c-49a7-8c30-d08dc1253676.jpg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,709fa366-269c-49a7-8c30-d08dc1253676
292,./data/images/eb6289f3-988a-4d0b-a6cb-50323a591ecb.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,eb6289f3-988a-4d0b-a6cb-50323a591ecb
293,./data/images/7092e760-add1-4bd3-a67b-7fc75dccc431.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7092e760-add1-4bd3-a67b-7fc75dccc431
294,./data/images/f8cb16c7-5108-4695-ac26-599565a429ae.jpg,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,f8cb16c7-5108-4695-ac26-599565a429ae
295,./data/images/12821fad-8a17-4dfe-bdf9-0720182ded14.jpg,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12821fad-8a17-4dfe-bdf9-0720182ded14
296,./data/images/2dc3ce67-3549-41f5-a4d1-6fc67baa8f68.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2dc3ce67-3549-41f5-a4d1-6fc67baa8f68
297,./data/images/495f71b3-ab3f-4276-a39d-11a28c3aa030.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,495f71b3-ab3f-4276-a39d-11a28c3aa030
298,./data/images/28e45f2b-7bf9-4441-a3a1-aaed7c6151ff.jpg,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,28e45f2b-7bf9-4441-a3a1-aaed7c6151ff
299,./data/images/e72aa796-0af8-4e30-b4e2-8ede039a62f7.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,e72aa796-0af8-4e30-b4e2-8ede039a62f7
